company_id,company_name,t,deal_id,deal_date,raw_stage,obs_token,deal_size_usd_mn,log_raise,company_revenue_curr_mn,delta_days,is_last_event
111169,SciBase AB,2,V71037,2013-12-12,Unspecified Round,UNSPEC,8.41,2.2417729535972883,0.0,4379.0,1
111185,Polku,1,V61107,2013-07-01,Seed,Seed,0.13,0.12221763272424921,34.16,,0
111185,Polku,2,V61108,2014-04-14,Seed,Seed,0.28,0.2468600779315258,33.23,,0
111185,Polku,3,V92094,2015-09-07,Seed,Seed,1.0,0.6931471805599453,41.06,3745.0,1
111204,Sensia Hälsovård AB,1,V41640,2010-06-01,Unspecified Round,UNSPEC,,,,5669.0,1
111299,BioAlliance Pharma,1,V48606,2011-10-07,Unspecified Round,UNSPEC,,,,5176.0,1
111313,Eyevensys SAS,1,V42477,2012-05-16,Unspecified Round,UNSPEC,1.03,0.708035793053696,,,0
111313,Eyevensys SAS,2,V41724,2013-03-20,Unspecified Round,UNSPEC,0.85,0.6151856390902335,,,0
111313,Eyevensys SAS,3,V109264,2015-07-29,Series A,Series A,1.75,1.0116009116784799,,,0
111313,Eyevensys SAS,4,V109268,2016-06-15,Series A,Series A,3.59,1.5238800240724537,,,0
111313,Eyevensys SAS,5,V198206,2020-01-08,Series B,Series B,11.15,2.4973291697865574,,,0
111313,Eyevensys SAS,6,V257198,2021-08-04,Series B,Series B,10.0,2.3978952727983707,,1587.0,1
111324,"Carmot Therapeutics, Inc.",1,V41740,2010-04-12,Series A,Series A,1.55,0.9360933591703348,,,0
111324,"Carmot Therapeutics, Inc.",2,V41739,2010-12-20,Unspecified Round,UNSPEC,,,,,0
111324,"Carmot Therapeutics, Inc.",3,V41744,2011-04-06,Grant,GRANT,,,,,0
111324,"Carmot Therapeutics, Inc.",4,V41745,2011-12-08,Grant,GRANT,,,,,0
111324,"Carmot Therapeutics, Inc.",5,V41741,2012-07-17,Series A,Series A,0.5,0.4054651081081644,,,0
111324,"Carmot Therapeutics, Inc.",6,V138616,2017-08-11,Series B,Series B,10.8,2.468099531471619,,,0
111324,"Carmot Therapeutics, Inc.",7,V138619,2018-01-17,Series B,Series B,15.0,2.772588722239781,,,0
111324,"Carmot Therapeutics, Inc.",8,V224718,2020-09-17,Series C,Series C,26.28,3.3061538329752613,,,0
111324,"Carmot Therapeutics, Inc.",9,V305756,2022-07-25,Series D,Series D,160.67,5.085557220613515,,,0
111324,"Carmot Therapeutics, Inc.",10,V339813,2023-05-24,Series E,Series E,151.7,5.028475212224587,,929.0,1
111339,"electroCore, Inc.",1,V41764,2013-04-10,Unspecified Round,UNSPEC,40.0,3.713572066704308,,,0
111339,"electroCore, Inc.",2,V66425,2014-07-01,Unspecified Round,UNSPEC,10.0,2.3978952727983707,,,0
111339,"electroCore, Inc.",3,V134861,2017-11-29,Series B,Series B,34.0,3.5553480614894135,,2931.0,1
111346,"Syros Pharmaceuticals, Inc.",1,V55620,2012-08-15,Series A,Series A,1.25,0.8109302162163288,,,0
111346,"Syros Pharmaceuticals, Inc.",2,V41767,2013-04-11,Series A,Series A,10.0,2.3978952727983707,,,0
111346,"Syros Pharmaceuticals, Inc.",3,V74681,2014-10-09,Series B,Series B,53.0,3.9889840465642745,,,0
111346,"Syros Pharmaceuticals, Inc.",4,V98342,2016-01-13,Unspecified Round,UNSPEC,40.0,3.713572066704308,,,0
111346,"Syros Pharmaceuticals, Inc.",5,V233041,2020-12-08,PIPE,EXITLIKE,90.5,4.516338972281476,1.98,,0
111346,"Syros Pharmaceuticals, Inc.",6,V304776,2022-07-05,PIPE,EXITLIKE,130.0,4.875197323201151,,1252.0,1
111437,Abiogenix,1,V41848,2012-08-01,Seed,Seed,,,,4877.0,1
111536,"Care Management Technologies, Inc.",1,V41929,2011-01-10,Venture Debt,DEBT,,,,5446.0,1
111548,CareWire,1,V41944,2012-04-04,Seed,Seed,,,,4996.0,1
111561,BioSurface Engineering Technologies,1,V114892,2014-01-06,Venture Debt,DEBT,,,,4354.0,1
111566,Corengi,1,V68399,2012-04-04,Seed,Seed,0.05,0.04879016416943201,,4996.0,1
111568,"Shield HealthCare, Inc.",1,V41962,2013-04-16,Unspecified Round,UNSPEC,4.02,1.6134299337036377,,4619.0,1
111638,"MedMark Services, Inc",1,V42010,2012-03-31,Unspecified Round,UNSPEC,1.0,0.6931471805599453,,5000.0,1
111666,"CrowdMed, Inc.",1,V42041,2012-02-01,Seed,Seed,,,,,0
111666,"CrowdMed, Inc.",2,V42042,2013-04-16,Seed,Seed,1.1,0.7419373447293773,,,0
111666,"CrowdMed, Inc.",3,V115119,2013-06-06,Seed,Seed,1.2,0.7884573603642702,,,0
111666,"CrowdMed, Inc.",4,V63434,2014-05-20,Seed,Seed,0.77,0.5709795465857378,,,0
111666,"CrowdMed, Inc.",5,V117677,2017-02-20,Unspecified Round,UNSPEC,,,,3213.0,1
111768,"Adarza BioSystems, Inc.",1,V42104,2013-04-17,Unspecified Round,UNSPEC,,,,,0
111768,"Adarza BioSystems, Inc.",2,V46531,2013-07-18,Unspecified Round,UNSPEC,0.25,0.22314355131420976,,,0
111768,"Adarza BioSystems, Inc.",3,V73224,2014-10-06,Series A,Series A,6.8,2.0541237336955462,,,0
111768,"Adarza BioSystems, Inc.",4,V101849,2016-03-22,Series B,Series B,5.0,1.791759469228055,,,0
111768,"Adarza BioSystems, Inc.",5,V116151,2017-01-19,Series C,Series C,17.0,2.8903717578961645,,,0
111768,"Adarza BioSystems, Inc.",6,V199954,2019-11-21,Series D,Series D,12.78,2.6232182655855123,,2209.0,1
111851,NovoPedics,1,V42162,2013-04-18,Unspecified Round,UNSPEC,0.5,0.4054651081081644,,4617.0,1
111869,Westco Medical Ltd,1,V42177,2013-03-26,Unspecified Round,UNSPEC,0.22,0.1988508587451652,,4640.0,1
111944,"Nurix Therapeutics, Inc.",1,V42217,2012-05-17,Seed,Seed,3.1,1.410986973710262,,,0
111944,"Nurix Therapeutics, Inc.",2,V63618,2013-12-18,Series B,Series B,2.08,1.1249295969854831,,,0
111944,"Nurix Therapeutics, Inc.",3,V203199,2020-03-09,Series D,Series D,120.25,4.7978545298175925,,,0
111944,"Nurix Therapeutics, Inc.",4,V302502,2022-07-07,PIPE,EXITLIKE,55.0,4.02535169073515,29.75,1250.0,1
111945,ZetrOZ Systems,1,V42221,2013-01-31,Series A,Series A,2.6,1.2809338454620645,,,0
111945,ZetrOZ Systems,2,V227491,2014-05-30,Series A,Series A,3.0,1.3862943611198906,,,0
111945,ZetrOZ Systems,3,V227492,2014-09-18,Grant,GRANT,0.63,0.48858001481867097,,,0
111945,ZetrOZ Systems,4,V74274,2014-10-17,Venture Debt,DEBT,5.0,1.791759469228055,,4070.0,1
111969,NeuProtect Pty Ltd,1,V42248,2011-11-28,Series B,Series B,,,,5124.0,1
112021,NICO Corporation,1,V42293,2012-12-04,Unspecified Round,UNSPEC,6.5,2.0149030205422647,,,0
112021,NICO Corporation,2,V100579,2016-02-24,Unspecified Round,UNSPEC,15.0,2.772588722239781,,,0
112021,NICO Corporation,3,V105983,2016-06-23,Venture Debt,DEBT,8.0,2.1972245773362196,,,0
112021,NICO Corporation,4,V316980,2022-09-09,Unspecified Round,UNSPEC,12.59,2.6093342281630525,,1186.0,1
112035,"Cervel Neurotech, Inc.",1,V42314,2013-04-12,Series C,Series C,10.25,2.4203681286504293,,4623.0,1
112055,Cygnus Medicare Private Limited,1,V353050,2013-02-21,Unspecified Round,UNSPEC,3.1,1.410986973710262,,,0
112055,Cygnus Medicare Private Limited,2,V353065,2016-10-14,Series B,Series B,2.99,1.3837912309017721,568.29,,0
112055,Cygnus Medicare Private Limited,3,V353066,2016-12-03,Series B,Series B,4.82,1.7613002617433464,568.29,,0
112055,Cygnus Medicare Private Limited,4,V353068,2020-12-15,Unspecified Round,UNSPEC,7.79,2.1736147116970854,1137.25,1819.0,1
112076,ImpediMed Limited,1,V231015,2020-03-30,PIPE,EXITLIKE,15.32,2.792391349535961,5.81,2079.0,1
112112,Personal MedSystems GmbH,1,V42365,2013-04-23,Series A,Series A,3.27,1.4516138272405332,,,0
112112,Personal MedSystems GmbH,2,V116177,2017-01-23,Series B,Series B,5.32,1.843719208158766,,3241.0,1
112113,Treato Ltd.,1,V42366,2013-04-23,Unspecified Round,UNSPEC,14.5,2.740840023925201,,4612.0,1
112114,SmartRx,1,V42370,2013-04-24,Unspecified Round,UNSPEC,0.5,0.4054651081081644,,4611.0,1
112124,"CareDox, Inc.",1,V42379,2011-07-13,Seed,Seed,1.7,0.9932517730102834,,,0
112124,"CareDox, Inc.",2,V254997,2012-06-01,Unspecified Round,UNSPEC,,,,,0
112124,"CareDox, Inc.",3,V94044,2013-11-20,Unspecified Round,UNSPEC,,,,,0
112124,"CareDox, Inc.",4,V102796,2016-04-13,Seed,Seed,2.8,1.33500106673234,,,0
112124,"CareDox, Inc.",5,V102797,2016-04-13,Venture Debt,DEBT,1.5,0.9162907318741551,,,0
112124,"CareDox, Inc.",6,V119224,2017-03-15,Series A,Series A,6.4,2.0014800002101243,,,0
112124,"CareDox, Inc.",7,V138576,2018-01-17,Series B,Series B,16.0,2.833213344056216,,,0
112124,"CareDox, Inc.",8,V178182,2019-02-15,Series C,Series C,24.34,3.232384174892993,,2488.0,1
112139,Sophia Genetics SA,1,V66947,2014-07-08,Series B,Series B,13.75,2.691243082785829,,,0
112139,Sophia Genetics SA,2,V130214,2017-09-13,Series D,Series D,30.0,3.4339872044851463,,,0
112139,Sophia Genetics SA,3,V168397,2019-01-04,Series E,Series E,77.0,4.356708826689592,,,0
112139,Sophia Genetics SA,4,V224740,2020-10-01,Series F,Series E,110.0,4.709530201312334,25.36,1894.0,1
112214,Senyint International Digital Medical System,1,V42445,2013-03-28,Series A,Series A,4.8,1.7578579175523736,,4638.0,1
112244,"PresenceLearning, Inc.",1,V209269,2010-11-10,Seed,Seed,0.71,0.5364933705145685,,,0
112244,"PresenceLearning, Inc.",2,V52120,2011-01-05,Series A,Series A,3.86,1.5810384379124023,,,0
112244,"PresenceLearning, Inc.",3,V52121,2011-09-07,Series A,Series A,0.35,0.30010459245033805,,,0
112244,"PresenceLearning, Inc.",4,V42470,2013-04-25,Series B,Series B,8.0,2.1972245773362196,,,0
112244,"PresenceLearning, Inc.",5,V95821,2015-11-19,Series C,Series C,25.0,3.258096538021482,,,0
112244,"PresenceLearning, Inc.",6,V209279,2020-05-14,Series D,Series D,26.0,3.295836866004329,,2034.0,1
112257,viDA Therapeutics Inc.,1,V42487,2011-07-28,Seed,Seed,2.89,1.358409157630355,,,0
112257,viDA Therapeutics Inc.,2,V42486,2013-04-24,Seed,Seed,0.75,0.5596157879354227,,,0
112257,viDA Therapeutics Inc.,3,V46416,2013-07-10,Unspecified Round,UNSPEC,1.8,1.0296194171811583,,4534.0,1
112286,"Abyrx, Inc.",1,V113697,2016-12-06,Unspecified Round,UNSPEC,10.0,2.3978952727983707,,3289.0,1
112300,"Topera, Inc.",1,V42519,2013-04-25,Series C,Series C,25.0,3.258096538021482,,4610.0,1
112317,ForSight Vision5,1,V42529,2013-04-05,Series B,Series B,8.0,2.1972245773362196,,,0
112317,ForSight Vision5,2,V61311,2014-04-15,Series C,Series C,15.0,2.772588722239781,,4255.0,1
112344,Keldoc,1,V42556,2013-04-24,Unspecified Round,UNSPEC,0.65,0.5007752879124893,,,0
112344,Keldoc,2,V66293,2014-07-19,Unspecified Round,UNSPEC,1.02,0.7030975114131134,,4160.0,1
112382,Kerecis,1,V57596,2014-02-21,Series A,Series A,2.0,1.0986122886681096,14.12,,0
112382,Kerecis,2,V180462,2019-04-01,Series C,Series C,16.0,2.833213344056216,135.83,,0
112382,Kerecis,3,V220823,2020-08-27,Venture Debt,DEBT,21.0,3.091042453358316,7.77,,0
112382,Kerecis,4,V305164,2022-06-25,Unspecified Round,UNSPEC,50.0,3.9318256327243257,29.0,,0
112382,Kerecis,5,V306481,2022-08-01,Series D,Series D,70.0,4.2626798770413155,29.0,,0
112382,Kerecis,6,V306483,2022-08-01,Venture Debt,DEBT,30.0,3.4339872044851463,29.0,1225.0,1
112412,AIMEDICS,1,V42617,2010-08-27,Unspecified Round,UNSPEC,2.04,1.1118575154181303,,5582.0,1
112483,hellocare.ai,1,V199871,2020-02-03,Series A,Series A,10.0,2.3978952727983707,,2135.0,1
112497,Elastagen Pty Ltd,1,V98074,2016-01-07,Series B,Series B,9.14,2.316487998163037,,,0
112497,Elastagen Pty Ltd,2,V112000,2016-10-11,Grant,GRANT,4.0,1.6094379124341003,,3345.0,1
112555,Med Pricer LLC,1,V192314,2017-03-01,Unspecified Round,UNSPEC,,,,3204.0,1
112571,BioVentrix,1,V334581,2023-03-30,Series A,Series A,12.65,2.613739521630969,,984.0,1
112637,"BioFire Diagnostics, Inc.",1,V42783,2012-09-18,Unspecified Round,UNSPEC,25.0,3.258096538021482,,,0
112637,"BioFire Diagnostics, Inc.",2,V42786,2013-05-02,Unspecified Round,UNSPEC,45.0,3.828641396489095,,4603.0,1
112656,"Neuromonics, Inc.",1,V42798,2011-10-18,Unspecified Round,UNSPEC,0.7,0.5306282510621704,,5165.0,1
112664,"Vivify Health, Inc",1,V42816,2013-05-01,Unspecified Round,UNSPEC,,,,,0
112664,"Vivify Health, Inc",2,V76795,2014-11-25,Series B,Series B,15.0,2.772588722239781,,,0
112664,"Vivify Health, Inc",3,V100752,2016-02-25,Unspecified Round,UNSPEC,2.0,1.0986122886681096,,3574.0,1
112736,Sensible Medical Innovations Ltd.,1,V52057,2013-11-11,Unspecified Round,UNSPEC,,,,4410.0,1
112745,"Ebb Therapeutics, Inc.",1,V42881,2012-03-02,Series A,Series A,7.0,2.0794415416798357,,,0
112745,"Ebb Therapeutics, Inc.",2,V115196,2017-01-05,Series B,Series B,38.0,3.6635616461296463,,,0
112745,"Ebb Therapeutics, Inc.",3,V233982,2020-12-15,Unspecified Round,UNSPEC,37.0,3.6375861597263857,,,0
112745,"Ebb Therapeutics, Inc.",4,V401385,2020-12-15,Add-on,ADDON,,,,1819.0,1
112748,"Channel Medsystems, Inc.",1,V42884,2013-04-19,Series B,Series B,9.79,2.378619779270043,,,0
112748,"Channel Medsystems, Inc.",2,V91736,2015-07-08,Series C,Series C,23.87,3.2136622578153133,,,0
112748,"Channel Medsystems, Inc.",3,V129011,2017-08-23,Series C,Series C,14.1,2.714694743820879,,,0
112748,"Channel Medsystems, Inc.",4,V359838,2021-09-09,Growth Capital/Expansion,Series E,,,,1551.0,1
112781,Sunshine Heart,1,V44412,2010-12-02,PIPE,EXITLIKE,9.39,2.340843805111136,,,0
112781,Sunshine Heart,2,V42904,2013-01-15,PIPE,EXITLIKE,25.0,3.258096538021482,0.0,4710.0,1
112850,IntelliCyt Corporation,1,V42969,2013-04-25,Series C,Series C,8.37,2.2375130962503307,,,0
112850,IntelliCyt Corporation,2,V64963,2014-06-10,Venture Debt,DEBT,4.0,1.6094379124341003,,,0
112850,IntelliCyt Corporation,3,V94511,2015-10-21,Unspecified Round,UNSPEC,5.4,1.8562979903656263,,,0
112850,IntelliCyt Corporation,4,V94514,2015-10-21,Venture Debt,DEBT,2.0,1.0986122886681096,,3701.0,1
112941,Prognosis Innovation Healthcare,1,V43023,2010-11-15,Growth Capital/Expansion,Series E,7.0,2.0794415416798357,,5502.0,1
112946,Cerus Endovascular Ltd.,1,V43027,2013-05-03,Seed,Seed,2.3,1.1939224684724346,,4602.0,1
113122,Integrated Microsystems for Quality of Life SL,1,V43145,2013-04-17,Unspecified Round,UNSPEC,1.44,0.8919980393051105,,,0
113122,Integrated Microsystems for Quality of Life SL,2,V130689,2017-08-03,Unspecified Round,UNSPEC,1.78,1.0224509277025458,,3049.0,1
113279,"AbleTo, Inc.",1,V43239,2013-05-14,Series A,Series A,3.0,1.3862943611198906,,,0
113279,"AbleTo, Inc.",2,V59137,2014-03-18,Series B,Series B,6.0,1.9459101490553132,,,0
113279,"AbleTo, Inc.",3,V87727,2015-06-09,Series C,Series C,12.0,2.5649493574615367,,,0
113279,"AbleTo, Inc.",4,V129005,2017-08-23,Series D,Series D,36.6,3.6270040503958487,,,0
113279,"AbleTo, Inc.",5,V168733,2019-03-17,Unspecified Round,UNSPEC,9.84,2.3832429960115,,2458.0,1
113309,"Lanx, Inc.",1,V155040,2012-09-11,Venture Debt,DEBT,25.0,3.258096538021482,,,0
113309,"Lanx, Inc.",2,V52571,2012-09-24,Series C,Series C,6.7,2.0412203288596382,,,0
113309,"Lanx, Inc.",3,V52572,2012-10-11,Series C,Series C,1.99,1.095273387402595,,,0
113309,"Lanx, Inc.",4,V43259,2013-05-13,Series C,Series C,15.0,2.772588722239781,,4592.0,1
113317,AccuNostics Ltd.,1,V43263,2011-06-10,Series A,Series A,2.05,1.11514159061932,,,0
113317,AccuNostics Ltd.,2,V43265,2011-09-15,Grant,GRANT,2.38,1.2178757094949273,,5198.0,1
113343,"Rise Health, Inc.",1,V43272,2010-01-20,Series B,Series B,5.08,1.8050046959780757,,,0
113343,"Rise Health, Inc.",2,V71006,2013-07-11,Series C,Series C,6.0,1.9459101490553132,,4533.0,1
113402,Dolosys GmbH,1,V43293,2013-05-15,Unspecified Round,UNSPEC,,,,4590.0,1
113585,ElsaLys Biotech SA,1,V43403,2013-11-04,Unspecified Round,UNSPEC,1.34,0.8501509293696101,,,0
113585,ElsaLys Biotech SA,2,V404740,2014-10-10,Unspecified Round,UNSPEC,0.76,0.5653138090500605,,,0
113585,ElsaLys Biotech SA,3,V404741,2016-01-14,Unspecified Round,UNSPEC,2.94,1.3711807233098425,,,0
113585,ElsaLys Biotech SA,4,V404742,2017-11-10,Unspecified Round,UNSPEC,6.7,2.0412203288596382,,2950.0,1
113681,"eFFECTOR Therapeutics, Inc.",1,V43476,2013-05-15,Series A,Series A,17.36,2.9101743851923443,,,0
113681,"eFFECTOR Therapeutics, Inc.",2,V254855,2014-08-13,Series A,Series A,4.18,1.6448050562713916,,,0
113681,"eFFECTOR Therapeutics, Inc.",3,V97508,2015-12-22,Series B,Series B,40.0,3.713572066704308,,,0
113681,"eFFECTOR Therapeutics, Inc.",4,V100351,2016-02-19,Series B,Series B,16.0,2.833213344056216,,,0
113681,"eFFECTOR Therapeutics, Inc.",5,V127206,2017-07-24,Series C,Series C,38.6,3.6788291182604347,,,0
113681,"eFFECTOR Therapeutics, Inc.",6,V178120,2018-06-01,Venture Debt,DEBT,20.0,3.044522437723423,,,0
113681,"eFFECTOR Therapeutics, Inc.",7,V246739,2021-08-24,Merger,EXITLIKE,60.7,4.122283930911342,,1567.0,1
113696,Abacus Transcriptions,1,V43499,2011-12-18,Add-on,ADDON,,,,5104.0,1
113724,"Grand Rounds, Inc.",1,V43533,2011-11-01,Seed,Seed,0.8,0.5877866649021191,,,0
113724,"Grand Rounds, Inc.",2,V43536,2013-05-21,Series A,Series A,9.18,2.3204250111223765,,,0
113724,"Grand Rounds, Inc.",3,V65889,2014-06-23,Series B,Series B,40.0,3.713572066704308,,,0
113724,"Grand Rounds, Inc.",4,V91149,2015-03-31,Series C,Series C,38.6,3.6788291182604347,,,0
113724,"Grand Rounds, Inc.",5,V222058,2020-09-08,Series E,Series E,103.0,4.6443908991413725,,1917.0,1
113748,"Gamgee, Inc.",1,V43557,2013-05-21,Unspecified Round,UNSPEC,2.0,1.0986122886681096,,,0
113748,"Gamgee, Inc.",2,V76806,2014-11-25,Series B,Series B,4.0,1.6094379124341003,,4031.0,1
113849,Neurosynaptic Communication Pvt Ltd.,1,V109869,2013-12-30,Unspecified Round,UNSPEC,0.1,0.09531017980432487,32.2,,0
113849,Neurosynaptic Communication Pvt Ltd.,2,V109870,2016-10-06,Series A,Series A,0.67,0.5128236264286637,11.79,3350.0,1
113851,Oncopeptides AB,1,V43637,2013-05-21,Series A,Series A,,,0.12,,0
113851,Oncopeptides AB,2,V239165,2020-10-14,Venture Debt,DEBT,46.87,3.8684890034044175,0.0,,0
113851,Oncopeptides AB,3,V320503,2022-11-25,Venture Debt,DEBT,31.21,3.4722769633431074,11.66,1109.0,1
114234,neoSurgical Limited,1,V43966,2011-09-23,Unspecified Round,UNSPEC,2.18,1.1568811967920856,,,0
114234,neoSurgical Limited,2,V124217,2017-06-06,Series B,Series B,5.5,1.8718021769015913,,3107.0,1
114236,Radisens Diagnostics Ltd.,1,V43971,2011-06-10,Unspecified Round,UNSPEC,1.59,0.9516578757114464,,5295.0,1
114274,"Medico.com, Inc.",1,V44013,2011-06-08,Seed,Seed,,,,,0
114274,"Medico.com, Inc.",2,V44014,2012-04-01,Unspecified Round,UNSPEC,,,,4999.0,1
114281,Socialblood,1,V44017,2013-05-29,Unspecified Round,UNSPEC,,,,,0
114281,Socialblood,2,V71446,2014-08-01,Seed,Seed,0.06,0.058268908123975775,,,0
114281,Socialblood,3,V71447,2014-08-09,Seed,Seed,,,,4139.0,1
114401,Vigil Health Solutions Inc.,1,V44121,2013-05-29,PIPE,EXITLIKE,0.12,0.11332868530700317,,4576.0,1
114514,"Ritter Pharmaceuticals, Inc. ",1,V44232,2010-11-25,Series B,Series B,1.95,1.0818051703517284,,,0
114514,"Ritter Pharmaceuticals, Inc. ",2,V44229,2012-08-02,Series B,Series B,3.85,1.578978704949392,,,0
114514,"Ritter Pharmaceuticals, Inc. ",3,V129071,2013-11-21,Series B,Series B,1.54,0.9321640810304452,,,0
114514,"Ritter Pharmaceuticals, Inc. ",4,V129086,2014-12-09,Series C,Series C,3.69,1.545432582458188,,,0
114514,"Ritter Pharmaceuticals, Inc. ",5,V129087,2015-12-21,PIPE,EXITLIKE,10.0,2.3978952727983707,,3640.0,1
114552,NewMentor,1,V44271,2010-11-03,Series A,Series A,2.0,1.0986122886681096,,,0
114552,NewMentor,2,V44270,2010-11-22,Seed,Seed,,,,5495.0,1
114586,Movable,1,V44291,2013-06-03,Seed,Seed,1.9,1.0647107369924282,,4571.0,1
114643,Oncothyreon,1,V44327,2010-09-24,Unspecified Round,UNSPEC,14.9,2.766319109226186,,,0
114643,Oncothyreon,2,V44325,2013-05-30,PIPE,EXITLIKE,10.0,2.3978952727983707,0.0,4575.0,1
114676,Kuros Biosurgery AG,1,V90946,2015-08-18,Unspecified Round,UNSPEC,15.56,2.8069901489571136,,3765.0,1
114712,OMsignal Inc.,1,V44392,2013-06-05,Seed,Seed,1.0,0.6931471805599453,,,0
114712,OMsignal Inc.,2,V65960,2014-06-24,Series A,Series A,10.0,2.3978952727983707,,,0
114712,OMsignal Inc.,3,V109476,2015-05-01,Venture Debt,DEBT,,,,,0
114712,OMsignal Inc.,4,V109477,2015-09-03,Venture Debt,DEBT,3.5,1.5040773967762742,,,0
114712,OMsignal Inc.,5,V109479,2016-09-19,Growth Capital/Expansion,Series E,10.0,2.3978952727983707,,3367.0,1
114782,"Qforma, Inc.",1,V82972,2015-03-03,Add-on,ADDON,,,,3933.0,1
114795,"Healthation, Inc.",1,V44442,2013-06-05,Series B,Series B,14.0,2.70805020110221,,4569.0,1
114811,RepAccess,1,V44471,2013-06-06,Add-on,ADDON,,,,4568.0,1
114881,"Mobisante, Inc.",1,V44521,2013-06-07,Series A,Series A,4.2,1.6486586255873816,,4567.0,1
114913,Valkee,1,V44557,2010-12-01,Angel,ANGEL,0.53,0.4252677354043441,,,0
114913,Valkee,2,V44558,2013-06-07,Series A,Series A,9.85,2.3841650799864684,,,0
114913,Valkee,3,V336057,2016-06-01,Unspecified Round,UNSPEC,,,0.43,3477.0,1
114976,"Bloodhound Technologies, Inc.",1,V45800,2011-02-26,Series C,Series C,11.0,2.4849066497880004,,5399.0,1
115101,"Tabula Rasa HealthCare, Inc.",1,V44680,2010-08-17,Series A,Series A,1.5,0.9162907318741551,,,0
115101,"Tabula Rasa HealthCare, Inc.",2,V44681,2011-03-03,Series A,Series A,1.5,0.9162907318741551,,,0
115101,"Tabula Rasa HealthCare, Inc.",3,V49324,2013-06-28,Series B,Series B,4.5,1.7047480922384253,,,0
115101,"Tabula Rasa HealthCare, Inc.",4,V349685,2022-09-01,PIPE,EXITLIKE,,,,1194.0,1
115263,"PRISM BioLab Co., Ltd.",1,V430807,2018-12-27,Series A,Series A,,,,,0
115263,"PRISM BioLab Co., Ltd.",2,V175174,2019-01-27,Unspecified Round,UNSPEC,1.83,1.0402767116551463,,,0
115263,"PRISM BioLab Co., Ltd.",3,V175170,2019-04-01,Unspecified Round,UNSPEC,5.42,1.8594181177018698,,,0
115263,"PRISM BioLab Co., Ltd.",4,V261315,2021-09-09,Series C,Series C,11.83,2.551786178627545,,,0
115263,"PRISM BioLab Co., Ltd.",5,V269107,2021-10-12,Series C,Series C,0.89,0.636576829071551,,,0
115263,"PRISM BioLab Co., Ltd.",6,V369342,2024-01-24,Series C,Series C,10.14,2.410542234499138,,,0
115263,"PRISM BioLab Co., Ltd.",7,V369356,2024-01-24,Unspecified Round,UNSPEC,10.14,2.410542234499138,,684.0,1
115288,Degania Silicone Ltd.,1,V44806,2010-11-28,Unspecified Round,UNSPEC,27.0,3.332204510175204,,5489.0,1
115312,"Medisas, Inc.",1,V44830,2013-04-01,Seed,Seed,,,,,0
115312,"Medisas, Inc.",2,V44831,2013-06-12,Unspecified Round,UNSPEC,,,,4562.0,1
115370,"NeuroTronik, Inc.",1,V44849,2013-06-13,Series A,Series A,13.1,2.6461747973841225,,,0
115370,"NeuroTronik, Inc.",2,V121337,2017-04-18,Series B,Series B,23.1,3.1822118404966093,,3156.0,1
115510,XO1 Ltd.,1,V44946,2013-06-17,Series A,Series A,11.0,2.4849066497880004,,4557.0,1
115511,ClinicPoint,1,V44944,2013-06-14,Series A,Series A,0.67,0.5128236264286637,,,0
115511,ClinicPoint,2,V100284,2015-06-10,Series A,Series A,1.13,0.7561219797213337,,,0
115511,ClinicPoint,3,V113449,2016-11-29,Unspecified Round,UNSPEC,0.84,0.6097655716208943,3.12,3296.0,1
115589,"Aprea Therapeutics, Inc.",1,V45006,2010-03-30,Unspecified Round,UNSPEC,0.31,0.27002713721306015,,,0
115589,"Aprea Therapeutics, Inc.",2,V101200,2016-03-09,Series B,Series B,49.95,3.9308447596687337,,,0
115589,"Aprea Therapeutics, Inc.",3,V165532,2018-11-30,Series C,Series C,56.61,4.053696163744291,,,0
115589,"Aprea Therapeutics, Inc.",4,V173225,2019-02-27,Series C,Series C,5.69,1.900613874140137,,2476.0,1
115607,Sunglasses.com.ng,1,V45027,2013-06-17,Unspecified Round,UNSPEC,,,,4557.0,1
115668,"COMS Interactive, LLC",1,V45064,2010-03-01,Series B,Series B,2.7,1.308332819650179,,,0
115668,"COMS Interactive, LLC",2,V45065,2013-06-18,Growth Capital/Expansion,Series E,21.0,3.091042453358316,,4556.0,1
115695,Anaxsys Technology Ltd,1,V45101,2010-09-30,Unspecified Round,UNSPEC,1.59,0.9516578757114464,,5548.0,1
115829,Intelligent Orthopaedics Limited,1,V45189,2011-03-20,Unspecified Round,UNSPEC,0.6,0.4700036292457356,0.09,5377.0,1
115869,Monica Healthcare Ltd,1,V318573,2010-06-30,Unspecified Round,UNSPEC,2.18,1.1568811967920856,,,0
115869,Monica Healthcare Ltd,2,V45392,2013-08-05,Unspecified Round,UNSPEC,1.06,0.7227059828014898,,,0
115869,Monica Healthcare Ltd,3,V119429,2014-04-10,Grant,GRANT,0.42,0.35065687161316933,,,0
115869,Monica Healthcare Ltd,4,V81052,2014-06-04,Unspecified Round,UNSPEC,3.44,1.4906543764441333,,,0
115869,Monica Healthcare Ltd,5,V81053,2015-01-30,Grant,GRANT,0.38,0.32208349916911333,,3965.0,1
115983,"Kayentis, SAS",1,V99494,2011-06-22,Series D,Series D,2.19,1.1600209167967532,,,0
115983,"Kayentis, SAS",2,V405837,2013-10-25,Series D,Series D,0.68,0.5187937934151676,,,0
